0,500,OK
1,500,OK
2,437,OK
3,431,OK
4,499,OK
5,430,OK
6,499,OK
7,500,OK
8,500,OK
9,500,OK
10,419,OK
11,500,OK
12,500,OK
13,500,OK
14,500,OK
15,437,OK
16,437,OK
17,437,OK
18,437,OK
19,437,OK
20,437,OK
21,437,OK
22,436,OK
23,436,OK
24,0,Failed
25,500,OK
26,500,OK
27,500,OK
28,500,OK
29,500,OK
30,500,OK
31,500,OK
32,500,OK
33,500,OK
34,500,OK
35,500,OK
36,500,OK
37,500,OK
38,500,OK
39,500,OK
40,499,OK
41,500,OK
42,498,OK
43,500,OK
44,500,OK
45,500,OK
46,500,OK
47,500,OK
48,500,OK
49,500,OK
50,500,OK
51,500,OK
52,500,OK
53,500,OK
54,500,OK
55,500,OK
56,500,OK
57,500,OK
58,499,OK
59,500,OK
60,499,OK
61,500,OK
62,500,OK
63,500,OK
64,500,OK
65,500,OK
66,500,OK
67,500,OK
68,500,OK
69,500,OK
70,500,OK
71,500,OK
72,500,OK
73,500,OK
74,500,OK
75,500,OK
76,499,OK
77,500,OK
78,499,OK
79,500,OK
80,500,OK
81,500,OK
82,500,OK
83,500,OK
84,500,OK
85,500,OK
86,500,OK
87,500,OK
88,500,OK
89,500,OK
90,500,OK
91,500,OK
92,500,OK
93,500,OK
94,500,OK
95,500,OK
96,499,OK
97,500,OK
98,500,OK
99,500,OK
100,500,OK
101,500,OK
102,500,OK
103,500,OK
104,500,OK
105,500,OK
106,500,OK
107,500,OK
108,500,OK
109,500,OK
110,500,OK
111,500,OK
112,499,OK
113,500,OK
114,499,OK
115,500,OK
116,500,OK
117,500,OK
118,500,OK
119,500,OK
120,500,OK
121,500,OK
122,500,OK
123,500,OK
124,500,OK
125,500,OK
126,500,OK
127,500,OK
128,500,OK
129,500,OK
130,499,OK
131,500,OK
132,499,OK
133,500,OK
134,500,OK
135,500,OK
136,500,OK
137,500,OK
138,500,OK
139,500,OK
140,500,OK
141,500,OK
142,500,OK
143,500,OK
144,500,OK
145,500,OK
146,500,OK
147,500,OK
148,498,OK
149,500,OK
150,499,OK
151,500,OK
152,500,OK
153,500,OK
154,500,OK
155,500,OK
156,500,OK
157,500,OK
158,500,OK
159,500,OK
160,277,Failed
161,500,OK
162,500,OK
163,500,OK
164,500,OK
165,494,OK
166,499,OK
167,493,OK
168,499,OK
169,500,OK
170,500,OK
171,500,OK
172,482,OK
173,500,OK
174,500,OK
175,500,OK
176,500,OK
177,500,OK
178,500,OK
179,500,OK
180,500,OK
181,500,OK
182,500,OK
183,500,OK
184,499,OK
185,500,OK
186,499,OK
187,500,OK
188,500,OK
189,500,OK
190,500,OK
191,500,OK
192,500,OK
193,500,OK
194,500,OK
195,500,OK
196,500,OK
197,500,OK
198,500,OK
199,500,OK
200,500,OK
201,500,OK
202,500,OK
203,500,OK
204,499,OK
205,500,OK
206,500,OK
207,500,OK
208,500,OK
209,500,OK
210,500,OK
211,500,OK
212,500,OK
213,500,OK
214,500,OK
215,500,OK
216,500,OK
217,500,OK
218,500,OK
219,500,OK
220,499,OK
221,500,OK
222,498,OK
223,500,OK
224,500,OK
225,500,OK
226,500,OK
227,500,OK
228,500,OK
229,500,OK
230,500,OK
231,500,OK
232,500,OK
233,500,OK
234,500,OK
235,500,OK
236,500,OK
237,500,OK
238,499,OK
239,500,OK
240,499,OK
241,500,OK
242,500,OK
243,500,OK
244,500,OK
245,500,OK
246,500,OK
247,500,OK
248,500,OK
249,500,OK
250,500,OK
251,500,OK
252,500,OK
253,500,OK
254,500,OK
255,500,OK
256,500,OK
257,500,OK
258,500,OK
259,437,OK
260,431,OK
261,499,OK
262,430,OK
263,499,OK
264,500,OK
265,500,OK
266,500,OK
267,419,OK
268,500,OK
269,500,OK
270,500,OK
271,500,OK
272,437,OK
273,437,OK
274,437,OK
275,437,OK
276,437,OK
277,437,OK
278,437,OK
279,436,OK
280,436,OK
281,0,Failed
282,500,OK
283,500,OK
284,500,OK
285,500,OK
286,500,OK
287,500,OK
288,500,OK
289,500,OK
290,500,OK
291,500,OK
292,500,OK
293,500,OK
294,500,OK
295,500,OK
296,500,OK
297,499,OK
298,500,OK
299,498,OK
300,500,OK
301,500,OK
302,500,OK
303,500,OK
304,500,OK
305,500,OK
306,500,OK
307,500,OK
308,500,OK
309,500,OK
310,500,OK
311,500,OK
312,500,OK
313,500,OK
314,500,OK
315,500,OK
316,500,OK
317,499,OK
318,500,OK
319,500,OK
320,500,OK
321,500,OK
322,500,OK
323,500,OK
324,500,OK
325,500,OK
326,500,OK
327,500,OK
328,500,OK
329,500,OK
330,500,OK
331,500,OK
332,500,OK
333,498,OK
334,500,OK
335,498,OK
336,500,OK
337,500,OK
338,500,OK
339,500,OK
340,500,OK
341,500,OK
342,500,OK
343,500,OK
344,500,OK
345,500,OK
346,500,OK
347,500,OK
348,499,OK
349,500,OK
350,499,OK
351,500,OK
352,500,OK
353,500,OK
354,500,OK
355,500,OK
356,500,OK
357,500,OK
358,500,OK
359,500,OK
360,500,OK
361,500,OK
362,500,OK
363,500,OK
364,500,OK
365,500,OK
366,499,OK
367,500,OK
368,499,OK
369,500,OK
370,500,OK
371,500,OK
372,500,OK
373,500,OK
374,500,OK
375,500,OK
376,500,OK
377,500,OK
378,500,OK
379,500,OK
380,500,OK
381,500,OK
382,500,OK
383,500,OK
384,500,OK
385,500,OK
386,499,OK
387,500,OK
388,500,OK
389,500,OK
390,500,OK
391,500,OK
392,500,OK
393,500,OK
394,500,OK
395,500,OK
396,500,OK
397,500,OK
398,500,OK
399,500,OK
400,500,OK
401,500,OK
402,498,OK
403,500,OK
404,499,OK
405,500,OK
406,500,OK
407,500,OK
408,500,OK
409,500,OK
410,500,OK
411,500,OK
412,500,OK
413,500,OK
414,277,Failed
415,500,OK
416,500,OK
417,500,OK
418,500,OK
419,494,OK
420,500,OK
421,494,OK
422,499,OK
423,500,OK
424,500,OK
425,500,OK
426,482,OK
427,500,OK
428,500,OK
429,500,OK
430,500,OK
431,500,OK
432,500,OK
433,500,OK
434,500,OK
435,500,OK
436,500,OK
437,500,OK
438,499,OK
439,500,OK
440,498,OK
441,500,OK
442,500,OK
443,500,OK
444,500,OK
445,500,OK
446,500,OK
447,500,OK
448,500,OK
449,500,OK
450,500,OK
451,500,OK
452,500,OK
453,500,OK
454,500,OK
455,500,OK
456,500,OK
457,500,OK
458,499,OK
459,500,OK
460,500,OK
461,500,OK
462,500,OK
463,500,OK
464,500,OK
465,500,OK
466,500,OK
467,500,OK
468,500,OK
469,500,OK
470,500,OK
471,500,OK
472,500,OK
473,500,OK
474,499,OK
475,500,OK
476,498,OK
477,500,OK
478,500,OK
479,500,OK
480,500,OK
481,500,OK
482,500,OK
483,500,OK
484,500,OK
485,500,OK
486,500,OK
487,500,OK
488,500,OK
489,500,OK
490,500,OK
491,500,OK
492,500,OK
493,500,OK
494,499,OK
495,500,OK
496,500,OK
497,500,OK
498,500,OK
499,500,OK
500,500,OK
501,500,OK
502,500,OK
503,500,OK
504,500,OK
505,500,OK
506,500,OK
507,500,OK
508,500,OK
509,500,OK
510,498,OK
511,500,OK
512,500,OK
513,500,OK
514,500,OK
515,437,OK
516,430,OK
517,499,OK
518,430,OK
519,499,OK
520,500,OK
521,500,OK
522,500,OK
523,430,OK
524,500,OK
525,500,OK
526,500,OK
527,500,OK
528,437,OK
529,437,OK
530,437,OK
531,437,OK
